טרפה,312
שאמרו,312
זרע,311
אושעיא,311
דמו,310
מנחת,310
מודים,309
רוח,308
הולך,308
להא,308
קדוש,308
חיים,308
לידי,307
אילך,307
רצה,306
לחבירו,306
בניו,306
הרבים,305
ששה,305
לאביי,304
ערב,304
חמרא,304
יביא,303
שלח,302
חכם,302
דימי,302
דקאמר,302
נח,301
טפחים,301
טעון,300
תיבעי,300
מתיר,299
עצמה,298
דאתא,298
מותרין,298
חיישינן,297
מינייהו,296
השנה,295
בעלים,295
עובדי,294
מעל,294
המקדש,294
איניש,294
קול,293
יהיב,293
אכילה,293
מבית,293
פלגא,293
הריני,293
איזהו,292
לאדם,292
שבע,292
חטא,292
בשעה,292
הכהן,291
עיר,291
בהם,291
לטעמיה,290
איתא,290
שהרי,289
דנין,289
איתימא,289
הימנו,288
העיר,288
יתן,288
בתו,288
נפשיה,287
רבים,287
סתם,287
חוב,287
ארעא,287
העם,286
מותרת,286
בשביל,286
שליח,285
דמר,285
מד,285
מועלין,284
הללו,284
לילה,282
קורא,281
טפי,280
יצאו,280
הרבה,279
שש,279
פרוטה,279
אביה,278
לדברי,278
הביא,277
מייתי,276
גר,276
ארבעים,275
עור,274
ימי,274
טפח,274
הים,274
תפילין,273
ירושלים,272
שחט,272
עמד,272
נזק,272
בידי,272
שבא,270
מביאין,270
חמץ,270
יונתן,269
רואה,269
עוף,269
באו,268
נדה,267
הניחא,266
ראוי,266
להביא,266
נקבה,266
חדשים,266
לארץ,265
עני,265
מין,265
דבעי,265
פר,264
מוכר,264
מחייב,263
איסורא,262
שומר,262
האיש,262
ידיו,262
עצים,261
דתנא,261
קו,261
באחד,261
פטורין,260
ברישא,259
ילדה,259
אהבה,259
צבור,258
חי,258
בימי,258
אמרן,258
בפנים,257
דריש,256
שיעור,256
אשמעינן,255
המ,255
ביאה,255
מאות,255
לפיכך,255
תודה,254
עיקר,254
זהו,254
הכהנים,253
מצורע,253
העוף,253
חצר,253
ליתני,253
תאכל,252
שטר,252
מרי,252
הנך,252
להוציא,251
שכל,251
לישנא,251
גזרו,251
מיא,249
המים,248
גב,248
לשום,247
עליך,247
בנה,247
שביעית,247
קל,247
עז,247
מקצת,247
דמיא,246
ימות,246
הדיוט,245
בקר,245
בור,245
דומיא,245
במים,245
בדרך,245
קיימא,245
קרן,244
הק,244
פוסל,244
מיחייב,243
עבדו,243
מקרא,243
כתוב,242
עבר,242
אבר,242
חזקיה,242
מערב,242
נאמן,241
ספר,240
נדר,240
סוכה,240
מהם,240
המת,240
אדרבה,240
אתמר,240
ליתן,239
רשע,239
מסייע,238
הואי,238
אלמנה,238
אומרת,238
שקיל,237
נא,237
אכלה,237
שתהא,236
כתובתה,236
דהאי,236
חובה,236
השני,235
יושב,235
מיפלגי,234
פיגול,234
כבוד,234
מיני,234
עמה,233
קורין,233
אוסר,233
טרפון,232
שלמה,232
כאחד,232
ממזר,232
שעיר,231
נחמני,231
גנב,231
מיהא,231
לבעל,230
אנו,230
אותם,230
סמוך,229
לנו,229
לבא,229
מאתים,229
בעית,229
אמור,228
אייתי,227
חמשים,227
רבין,227
הנה,227
עץ,227
בגדים,226
אש,226
אנשי,226
שמעת,225
תצא,225
הבעל,225
עזריה,225
מאמר,225
אברהם,224
לבן,224
ממקום,224
לפנים,224
ליום,223
החמה,223
חרש,223
בתי,223
בחד,223
גם,223
מלוה,223
מרובה,222
כהונה,221
ענין,221
מערבין,221
המנונא,221
לדידי,221
במזיד,221
צדיק,221
שער,220
הכפורים,220
בשאר,220
בעיא,220
שמונה,220
שיצא,219
כפר,219
משנה,219
בשוגג,219
תשעה,219
מניין,218
שאתה,218
הגדול,218
דעת,218
כש,218
בסוף,218
עצמן,217
לבני,217
הדדי,217
הגוף,217
בפסח,217
זכאי,216
יאמרו,215
מצטרפין,215
חסר,215
דוחה,215
השוחט,215
איידי,214
לכתחלה,214
לוקח,214
שמת,214
צריכין,214
הדבר,214
לשמו,213
מתו,213
הלחם,212
מרב,212
דכתב,212
עי,212
באין,212
איריא,212
פוטר,211
תלוי,210
תמורה,210
שיהו,210
חלה,210
זכה,210
בשטר,210
ממנה,210
בישראל,209
מטמאה,209
זבח,209
תשלומי,209
תהיה,208
הייתי,208
אחריו,208
מחיצה,208
בשדה,208
פעם,207
מפי,207
תלמיד,207
לכו,207
יתר,207
גופו,207
יוצאין,207
הניח,206
שרץ,206
זקן,206
זית,206
חורין,206
מכפר,206
בעולם,206
לשמה,205
יחזיר,205
להאי,205
לקח,205
דעתיה,205
לח,205
לחזור,205
שלישי,204
נשבע,204
אחי,204
דאתי,204
גבוה,204
מדרבנן,204
בנות,204
חנן,203
גזל,203
אלה,203
נכסים,203
יהיו,203
נסכים,203
בשתי,203
כותבין,203
שותה,202
צדקה,202
חליצה,202
הי,202
עדות,201
כרב,201
ישב,201
נדרים,201
משקין,201
בדין,201
רשאי,200
למקום,200
נפשות,199
מצינו,199
תלת,199
זריקה,199
בל,199
פנים,199
אכיל,199
הולד,198
הגיע,198
לאחד,197
כדרב,197
עמי,197
נשא,197
בטל,197
בראש,197
כדברי,196
קלים,196
בבל,196
מצרים,195
שהיתה,195
למי,195
טבל,195
טמאין,195
בתחלה,195
אמרתי,194
סתמא,194
כולם,194
קונה,194
קדושה,194
עון,193
הבן,193
נפיק,193
קודש,193
דוקא,193
מטמאין,193
דבריו,192
נחלקו,192
לכתוב,192
ספרא,192
רגל,192
כיוצא,192
יהו,192
אינהו,192
