מניין,218
תלמיד,218
נותר,218
כש,218
מומין,218
בירושלם,217
פסולין,217
כמין,217
הדדי,217
יבם,217
ילכו,217
הראשונה,217
מלחמה,216
הנני,215
תהי,215
שלה,215
חנם,215
איידי,214
נחלקו,214
רוצה,214
יורד,214
עי,213
כלאים,213
עצם,212
השם,212
דכתב,212
קונה,212
בשנה,212
באדם,212
איריא,212
לטמא,211
שוין,211
אבנים,211
מישראל,211
הפר,211
במעשר,211
עליכם,210
קשה,210
לחזור,210
עבדך,209
כרב,209
מבפנים,209
בחזקת,209
מחיצה,208
בפניו,208
לשבת,207
הבקר,207
ככל,207
הביאו,207
תרומת,207
תם,207
האנשים,206
שוטה,206
קם,206
משיח,206
להאי,205
לעצמו,205
השמש,205
ממך,205
יהו,205
אבד,205
דעתיה,205
שעשה,204
הראש,204
העלה,204
מאת,204
נזירות,204
דאתי,204
מדרבנן,204
באכילה,204
קונם,203
גוים,203
הי,203
באהל,203
תלת,202
שבו,202
נדבה,202
יונה,202
הלילה,202
מוסיף,202
מצה,201
מוציאין,201
בבת,201
כבשים,201
זריקה,201
בשרו,201
טמאים,201
מעילה,201
נמצאת,200
בהנאה,200
שליש,200
שבהן,199
מלח,199
דיני,199
צא,199
אכיל,199
אבות,198
לדוד,198
עולת,198
הרגל,198
הכסף,198
כבש,198
זר,198
משקה,198
תפלה,198
הקדשים,198
כדרב,197
ידיה,197
חציו,197
ספרא,196
תוך,196
דגים,196
פן,196
קטנים,195
כולם,195
שקל,195
מחשבה,195
קהלת,195
בלשון,195
לשני,194
סתמא,194
שלי,194
גרושה,194
לזו,194
איל,194
קודש,194
קדושה,194
שפחה,193
לכתוב,193
שוב,193
לעת,193
נפיק,193
דוקא,193
רק,193
בחול,193
יוציא,192
חרס,192
זוז,192
גופה,192
חוטא,192
רואין,192
אינהו,192
פרס,191
נושא,191
יטמא,191
ברכת,191
שר,191
הכנסת,191
היתר,190
בשם,190
טובה,190
טובא,190
כרבנן,189
רחב,189
הבאה,189
ככר,189
יפלו,189
מטלטלין,189
לצורך,189
הוציא,189
מתירין,189
אסתר,189
קאמרי,188
שתה,188
שקר,188
ערי,188
קנין,188
שה,188
רובו,187
קדם,187
נראה,187
אתך,187
דהוו,187
ידענא,187
אוכלת,187
הרעה,186
אפרים,186
בשביעית,186
רובא,186
צמר,186
נהי,186
כחו,186
זכריה,186
תשובה,186
יעשו,186
תיפוק,186
עולין,185
ירק,185
בכי,185
העולה,185
לחטאת,185
לחומרא,185
שבתורה,184
עיני,184
בראשונה,184
כדרך,184
שחל,184
בארבעה,184
זביד,183
הנשים,183
לשמואל,183
לפניהם,183
ריבה,183
דינר,183
רנ,183
חל,183
מתים,183
זימנא,183
באשה,183
מהלך,183
טובים,182
מחזירין,182
דרבה,182
עצמות,182
ניהו,182
יואב,182
האדמה,182
ביוט,182
למזבח,182
שומעין,182
להכי,181
עדיף,181
עירוב,181
חמורה,181
האם,181
לאחרים,181
בחדש,181
חומש,181
שכיר,180
הטמא,180
חיל,180
ידיעה,180
ים,180
פרות,180
לבונה,180
אימר,180
שוחטין,179
דאפילו,179
שמיה,179
לחדש,179
כליו,179
רבינו,179
במועד,179
בגדי,179
חזרו,179
אעשה,179
