"Siddur, Edot HaMizrach",0,3,13,0,0,0,"תפילת שבע (עמידה לליל שבת)
",0,0
"Siddur, Edot HaMizrach",0,4,13,0,0,0,"עלינו לשבח
",0,0
"Siddur, Edot HaMizrach",0,0,14,0,0,0,"סדר ליל שבת
",0,0
"Siddur, Edot HaMizrach",0,1,14,0,0,0,"שלום עליכם
",0,0
"Siddur, Edot HaMizrach",0,2,14,0,0,0,"אשת חיל
",0,0
"Siddur, Edot HaMizrach",0,3,14,0,0,0,"אתקינו סעודתא
",0,0
"Siddur, Edot HaMizrach",0,4,14,0,0,0,"קידוש ליל שבת
",0,0
"Siddur, Edot HaMizrach",0,5,14,0,0,0,"ברכת הבנים
",0,0
"Siddur, Edot HaMizrach",0,6,14,0,0,0,"סעודה ראשונה
",0,0
"Siddur, Edot HaMizrach",0,7,14,0,0,0,"זוהר לסעודה ראשונה
",0,0
"Siddur, Edot HaMizrach",0,8,14,0,0,0,"שירי שבת
",0,0
"Siddur, Edot HaMizrach",0,0,15,0,0,0,"ברכת המזון
",0,0
"Siddur, Edot HaMizrach",0,0,16,0,0,0,"ברכת מעין שלוש
",0,0
"Siddur, Edot HaMizrach",0,0,17,0,0,0,"ברכות הנהנין
",0,0
"Siddur, Edot HaMizrach",0,0,18,0,0,0,"שחרית של שבת
",0,0
"Siddur, Edot HaMizrach",0,2,18,0,0,0,"ברוך שאמר – פסוקי דזמרה
",0,0
"Siddur, Edot HaMizrach",0,3,18,0,0,0,"ק""ש וברכותיה
",0,0
"Siddur, Edot HaMizrach",0,4,18,0,0,0,"עמידה לשחרית של שבת קודש
",0,0
"Siddur, Edot HaMizrach",0,5,18,0,0,0,"סדר קריאת התורה בשבת
",0,0
"Siddur, Edot HaMizrach",0,6,18,0,0,0,"ברכת הגומל
",0,0
"Siddur, Edot HaMizrach",0,7,18,0,0,0,"סדר זבד הבת
",0,0
"Siddur, Edot HaMizrach",0,8,18,0,0,0,"לשבת חתן
",0,0
"Siddur, Edot HaMizrach",0,9,18,0,0,0,"ברכות ההפטרה
",0,0
"Siddur, Edot HaMizrach",0,10,18,0,0,0,"הכרזת ראש חדש
",0,0
"Siddur, Edot HaMizrach",0,11,18,0,0,0,"הכרזת תענית
",0,0
"Siddur, Edot HaMizrach",0,12,18,0,0,0,"מי שברך לקהל
",0,0
"Siddur, Edot HaMizrach",0,13,18,0,0,0,"סיום תפילת שחרית
",0,0
"Siddur, Edot HaMizrach",0,0,19,0,0,0,"מוסף של שבת
",0,0
"Siddur, Edot HaMizrach",0,2,19,0,0,0,"פטום הקטורת
",0,0
"Siddur, Edot HaMizrach",0,3,19,0,0,0,"עלינו לשבח
",0,0
"Siddur, Edot HaMizrach",0,0,20,0,0,0,"סדר סעודה שניה
",0,0
"Siddur, Edot HaMizrach",0,2,20,0,0,0,"קידוש היום
",0,0
"Siddur, Edot HaMizrach",0,0,21,0,0,0,"מנחה לשבת קודש
",0,0
"Siddur, Edot HaMizrach",0,2,21,0,0,0,"ובא לציון גואל
",0,0
"Siddur, Edot HaMizrach",0,3,21,0,0,0,"עמידה למנחה של שבת
",0,0
"Siddur, Edot HaMizrach",0,4,21,0,0,0,"עלינו לשבח
",0,0
"Siddur, Edot HaMizrach",0,0,22,0,0,0,"סעודה שלישית
",0,0
"Siddur, Edot HaMizrach",0,0,23,0,0,0,"מוצאי שבת
",0,0
"Siddur, Edot HaMizrach",0,2,23,0,0,0,"סדר הבדלה
",0,0
"Siddur, Edot HaMizrach",0,3,23,0,0,0,"שירים למוצאי שבת
",0,0
"Siddur, Edot HaMizrach",0,4,23,0,0,0,"פסוקי ברכה
",0,0
"Siddur, Edot HaMizrach",0,5,23,0,0,0,"סעודה רביעית
",0,0
"Siddur, Edot HaMizrach",0,0,24,0,0,0,"סדר ראש חודש
",0,0
"Siddur, Edot HaMizrach",0,2,24,0,0,0,"הלל לראש חודש ולמועדים
",0,0
"Siddur, Edot HaMizrach",0,3,24,0,0,0,"ובא לציון גואל
",0,0
"Siddur, Edot HaMizrach",0,4,24,0,0,0,"שיר של יום
",0,0
"Siddur, Edot HaMizrach",0,5,24,0,0,0,"מוסף של ראש חודש
",0,0
"Siddur, Edot HaMizrach",0,6,24,0,0,0,"ברכי נפשי
",0,0
"Siddur, Edot HaMizrach",0,7,24,0,0,0,"קוה
",0,0
"Siddur, Edot HaMizrach",0,8,24,0,0,0,"פטום הקטורת
",0,0
"Siddur, Edot HaMizrach",0,9,24,0,0,0,"עלינו לשבח
",0,0
"Siddur, Edot HaMizrach",0,0,25,0,0,0,"תפילה לשלוש רגלים
",0,0
"Siddur, Edot HaMizrach",0,2,25,0,0,0,"מזמור לפסח
",0,0
"Siddur, Edot HaMizrach",0,3,25,0,0,0,"מזמור לשבועות
",0,0
"Siddur, Edot HaMizrach",0,4,25,0,0,0,"מזמור לסוכות
",0,0
"Siddur, Edot HaMizrach",0,5,25,0,0,0,"מזמור לשמיני עצרת
",0,0
"Siddur, Edot HaMizrach",0,6,25,0,0,0,"עמידה לשחרית מנחה וערבית שלוש רגלים
",0,0
"Siddur, Edot HaMizrach",0,7,25,0,0,0,"מוסף לשלוש רגלים
",0,0
"Siddur, Edot HaMizrach",0,0,26,0,0,0,"חנוכה 
",0,0
"Siddur, Edot HaMizrach",0,1,26,0,0,0,"סֵדֶר הַדְלָקַת נֵרוֹת חֲנֻכָּה
",0,0
"Siddur, Edot HaMizrach",0,2,26,0,0,0,"תפילת שחרית לחנוכה
",0,0
"Siddur, Edot HaMizrach",0,0,27,0,0,0,"פורים 
",0,0
"Siddur, Edot HaMizrach",0,1,27,0,0,0,"שַׁבַּת זָכוֹר
",0,0
"Siddur, Edot HaMizrach",0,2,27,0,0,0,"קריאת המגילה
",0,0
"Siddur, Edot HaMizrach",0,3,27,0,0,0,"סֵדֶר יוֹם פּוּרִים
",0,0
"Siddur, Edot HaMizrach",0,0,28,0,0,0,"חודש ניסן
",0,0
"Siddur, Edot HaMizrach",0,1,28,0,0,0,"סֵדֶר בִּרְכַּת הָאִילָנוֹת
",0,0
"Siddur, Edot HaMizrach",0,2,28,0,0,0,"סֵדֶר לִמּוּד לְחֹדֶשׁ נִיסָן
",0,0
"Siddur, Edot HaMizrach",0,0,29,0,0,0,"ברכות ותפילות שונות  
",0,0
"Siddur, Edot HaMizrach",0,1,29,0,0,0,"סֵדֶר אֵרוּסִין וְנִשּׂוּאִין
",0,0
"Siddur, Edot HaMizrach",0,2,29,0,0,0,"סֵדֶר שֶׁבַע בְּרָכוֹת
",0,0
"Siddur, Edot HaMizrach",0,3,29,0,0,0,"סֵדֶר בְּרִית מִילָה
",0,0
"Siddur, Edot HaMizrach",0,4,29,0,0,0,"סדר פדיון הבן
",0,0
"Siddur, Edot HaMizrach",0,5,29,0,0,0,"בִּרְכַּת המְזוּזָה
",0,0
"Siddur, Edot HaMizrach",0,6,29,0,0,0,"בִּרְכַּת הַמַּעֲקֶה
",0,0
"Siddur, Edot HaMizrach",0,7,29,0,0,0,"סֵדֶר הַפְרָשַׁת חַלָּה
",0,0
"Siddur, Edot HaMizrach",0,8,29,0,0,0,"בִּרְכַּת טְבִילַת כְּלִים
",0,0
"Siddur, Edot HaMizrach",0,9,29,0,0,0,"סֵדֶר הַפְרָשַׁת תְּרוּמוֹת וּמַעַשְׂרוֹת
",0,0
"Siddur, Edot HaMizrach",0,10,29,0,0,0,"בִּרְכַּת הקשת
",0,0
"Siddur, Edot HaMizrach",0,11,29,0,0,0,"בִּרְכַּת ברקים ורעמים
",0,0
"Siddur, Edot HaMizrach",0,12,29,0,0,0,"תְּפִלַת הַנּוֹטֵל תְּרוּפָה
",0,0
"Siddur, Edot HaMizrach",0,13,29,0,0,0,"תְּפִלַת הַדֶּרֶךְ
",0,0
"Siddur, Edot HaMizrach",0,0,30,0,0,0,"תעניות ואבילות
",0,0
"Siddur, Edot HaMizrach",0,1,30,0,0,0,"סְלִיחוֹת לְצוֹם גְּדַלְיָה
",0,0
"Siddur, Edot HaMizrach",0,2,30,0,0,0,"סְלִיחוֹת לַעֲשָׂרָה בְּטֵבֵת
",0,0
"Siddur, Edot HaMizrach",0,3,30,0,0,0,"סְלִיחוֹת לְתַעֲנִית אֶסְתֵּר
",0,0
"Siddur, Edot HaMizrach",0,4,30,0,0,0,"סְלִיחוֹת לי""ז בְּתַמּוּז
",0,0
"Siddur, Edot HaMizrach",0,5,30,0,0,0,"אַבֵלוּת
",0,0
"Siddur, Edot HaMizrach",0,6,30,0,0,0,"קריאת התורה לתענית ציבור
",0,0
"Siddur, Edot HaMizrach",0,0,31,0,0,0,"משניות
",0,0
"Siddur, Edot HaMizrach",0,1,31,0,0,0,"מִשְׁנָיוֹת שַׁבָּת לִסְעֻודָּה רִאשׁוֹנָה
",0,0
"Siddur, Edot HaMizrach",0,2,31,0,0,0,"מִשְׁנָיוֹת שַׁבָּת לִסְעֻודָּה שְׁנִיָה
",0,0
"Siddur, Edot HaMizrach",0,3,31,0,0,0,"מִשְׁנָיוֹת שַׁבָּת לִסְעֻודָּה שְׁלִישִׁית
",0,0
"Siddur, Edot HaMizrach",0,4,31,0,0,0,"פִּרְקֵי אָבוֹת
",0,0
